Specified Values,Specified Attribute Names,sfdm2,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
"1.0, 0.0, [-90.9,136.9], 7.0, [-81015.6,427855.6], [-58258.256392649986,290026.25639264996], [28.47,55.53], 4.0, [-0.10794799820500002,0.34793823220500003], 1.0, 0.0, 2.0, [-0.10500003600000002,0.304999964], [-0.11000004,0.30999995999999996], [-106.15,152.15], [64.19,129.81], [-42.6015625,89.3984375], [21.499999999999986,228.5], [7.549999999999997,44.45], [34.54834625,42.04541375], [-72.83625,313.64875], [-1.1704856091000002,3.7700949891000004], [121.2,146.8], [-70.90402351999995,432.90402351999995], [-815.0,4945.0], 0.0, [-2.3695361370000003,2.3695361370000003]","death, hospdead, slos, dzgroup, charges, totmcst, avtisst, race, surv2m, diabetes, dementia, ca, prg2m, prg6m, dnrday, meanbp, wblc, hrt, resp, temp, pafi, crea, sod, glucose, urine, adls, adlsc",4.0,1.0,1.0,1,4.5,6793,629,0.5869565217391305,0.00023568476319901972,2,2
"0.0, 0.0, 2.0, 4.0, [-21.400000000000002,35.400000000000006], [0.52213867198,1.18171875002], 0.0, 1.0, [0.195,0.8049999999999999], [-31.700195309999998,44.29980469], [-2.1682947587,4.9680994387], [4380.0,9600.0], 0.0, [-1.945141605,1.945141605]","hospdead, dzclass, num.co, race, aps, surv2m, diabetes, ca, prg6m, wblc, crea, urine, adls, adlsc",3.0,1.0,1.0,1,4.0,6836,672,0.30434782608695654,0.00020949756728801754,2,2
"[54.5745472,100.90335280000001], 1.0, 1.0, 0.0, [11.94,28.060000000000002], 1.0, [12162.585000000021,385757.665], [2.4299999999999997,24.57], [24.119999999999997,63.88], [-29.869999999999997,31.869999999999997], 0.0, 0.0, 1.0, [0.759999771,1.2199997710000001], 0.0, [68.34,171.66], [-55.6015625,76.3984375], [32.5,197.5], [-4.600000000000001,20.6], [36.695896499999996,39.6947235], [1.919853544,5.279365256], [0.3123035475,4.8869152125], [119.12,156.88], [7.1110357,7.6272462999999995]","age, death, hospdead, dzgroup, edu, income, totcst, avtisst, aps, hday, diabetes, dementia, ca, prg2m, dnr, dnrday, wblc, hrt, resp, temp, alb, crea, sod, ph",3.0,1.0,1.0,1,4.0,6845,681,0.5217391304347826,0.00020949756728801754,2,2
"[57.40464705,106.21535295000001], 1.0, 1.0, [47.800000000000004,170.2], [47193.06999999998,382795.43000000005], [33.61,57.39], 0.0, [0.3349999,0.8649999], [14.905000000000001,203.095], [61.574999999999996,148.425], [-21.0,141.0], [22.9,57.1], [27.50437500000004,545.745625], [-0.34908836490000006,9.3490883649], [7.18251019,7.71592781], [56.485,119.515], [-2010.0,2130.0], [-1.450014651,1.450014651]","age, sex, hospdead, slos, totcst, avtisst, dementia, prg6m, dnrday, meanbp, hrt, resp, pafi, crea, ph, bun, urine, adlsc",3.0,1.0,1.0,1,3.5,6850,686,0.391304347826087,0.00018331037137701535,2,2
"0.0, [-27.900000000000006,63.900000000000006], [758.03,2155.9700000000003], 0.0, 4.0, 2.0, [-91260.81,277670.81], [7.2933280000000025,43.373328], 4.0, [-0.160000036,0.359999964], [-0.3240000008,0.3259999992], [-115.61500000000001,131.615], [95.53999999999999,180.46], [-14.150000000000002,46.150000000000006], [36.44760335,40.14615665], [-2.263437504,2.263437504]","death, slos, d.time, dzclass, num.co, income, charges, avtisst, race, prg2m, prg6m, dnrday, meanbp, resp, temp, adlsc",4.0,1.0,1.0,2,2.0,6884,720,0.34782608695652173,0.00020949756728801754,2,2
"[62.48703784999999,98.06094215], 1.0, 0.0, [-41.420000000000016,647.4200000000001], 2.0, [7.164999999999999,24.835], [-202347.37,217471.37], [-87262.90409999999,96368.5759], [-22.509999999999998,27.509999999999998], 4.0, [-10.5527231835,37.9511607835], [-35.7,63.7], [0.50309570298,1.16267578102], [0.43690673813,0.83506591787], 0.0, 0.0, [0.8049995419999999,1.1549995419999999], [0.6599997,0.9399997], [-26.5,186.5], [-3.1001837950999995,5.5000861351], [120.48,159.52], 3.0, [-1.3695361370000003,3.3695361370000003]","age, sex, hospdead, d.time, num.co, edu, charges, totcst, avtisst, race, sps, aps, surv2m, surv6m, diabetes, ca, prg2m, prg6m, hrt, crea, sod, adlp, adlsc",4.0,1.0,1.0,1,7.0,6893,729,0.5,0.0003666207427540307,2,2
"[53.899108549999994,77.89081145], 0.0, 0.0, [-93.39999999999999,151.39999999999998], 5.0, 3.0, [3.1100000000000003,14.89], 0.0, [10.0,78.0], [-162896.13249999998,293016.50749999995], 4.0, [-38.41,62.41], [0.7670644061268674,0.872388916355], [0.24174438466499998,0.820023193335], [-9.314999999999998,33.315], 0.0, 0.0, 2.0, [56.485,193.515], [-9.5,149.5], [-23.4,41.4], [35.4961702,39.8944498], [10.768124999999998,651.981875], [7.233130475,7.706323524999999], 0.0, [-0.9902539080000001,0.9902539080000001]","age, death, hospdead, slos, dzgroup, dzclass, edu, income, scoma, totcst, race, aps, surv2m, surv6m, hday, diabetes, dementia, dnr, meanbp, hrt, resp, temp, pafi, ph, adls, adlsc",3.0,0.1,1.0,1,2.0,747,747,0.5652173913043478,0.00010474878364400877,0,0
"0.0, [-13.500000000000007,105.5], [-596.32,700.32], 3.0, 3.0, [84.0,116.0], [-2.6799999999999997,57.18], 4.0, [-2.1658810390000056,63.165881039000006], [0.048039551094999994,0.309931640905], [-0.197144165035,0.38113464363500005], 0.0, [-0.07,0.6699999999999999], [-90.545,134.54500000000002], [74.82,175.18], [-9.500000000000004,46.5], [35.4993784,40.297501600000004], [50.81125,279.18875], [-13.7105510742,17.1104534142], [-1.3301749411000001,10.929784321100001], [7.129058005,7.550629995], [-213.64002695,363.64002695], [34.17,83.83], 2.0, [-0.08660644900000003,4.086606449]","hospdead, slos, d.time, num.co, income, scoma, avtisst, race, sps, surv2m, surv6m, dementia, prg6m, dnrday, meanbp, wblc, temp, pafi, bili, crea, ph, glucose, bun, adls, adlsc",0.0,1.0,1.0,2,3.0,6923,759,0.5434782608695652,0.0003142463509320263,2,2
"1.0, 0.0, [-402.63,630.63], 3.0, 3.0, [-14.000000000000002,14.000000000000002], [-161513.14,169253.14], [2.3409662379999983,30.057471362], [-25.990000000000002,71.99000000000001], [0.677347412065,0.958638915935], [-46.775,48.775], 2.0, 2.0, [-81.87,87.87], [2.999999999999986,171.0], [16.299999999999997,39.7], [35.0975447,38.4962153], [7.06453168,7.6151563200000005], [-16.688015189999987,308.68801519], [3445.0,6055.0]","death, hospdead, d.time, num.co, income, scoma, charges, sps, aps, surv2m, hday, ca, dnr, dnrday, hrt, resp, temp, ph, glucose, urine",4.0,1.0,1.0,1,1.5,6928,764,0.43478260869565216,7.856158773300657e-05,2,2
"[16.1778883,44.3060917], 0.0, 0.0, [2.2349999999999994,21.765], 1.0, [0.554442138945,0.913331299055], 1.0, [0.19,0.81], [-84.165,126.165], [18.854999999999997,121.14500000000001], [-63.80078125,78.19921875], [-21.5,155.5], [-12.05,32.05], [35.2998476,42.4970324], [20.473749999999995,424.52625], [-1.1121993824999996,5.7118087825], [7.17902372,7.660820279999999], [-226.12003184999998,456.12003185], [-20.560000000000002,40.56], 7.0","age, death, dzgroup, edu, race, surv2m, ca, prg6m, dnrday, meanbp, wblc, hrt, resp, temp, pafi, alb, ph, glucose, bun, adls",3.0,1.0,1.0,1,5.5,6950,786,0.43478260869565216,0.00028805915502102414,2,2
"1.0, 6.0, 0.0, [-160886.26,271654.26], [-185455.64,251460.64], 3.0, [0.34189453140000003,0.7298828126], [0.08600952165499998,0.341968994345], [-40.160000000000004,42.160000000000004], 0.0, 0.0, 0.0, [0.22499999999999998,0.775], [34.05115345,39.94884655], [-4.489533998,6.489533998], [112.84,153.16]","sex, dzgroup, num.co, charges, totcst, race, surv2m, surv6m, hday, diabetes, dementia, ca, prg2m, temp, crea, sod",0.0,1.0,1.0,1,3.0,6953,789,0.34782608695652173,0.00015712317546601315,2,2
"[40.05304785,75.62695215000001], 0.0, 0.0, 0.0, [32.900000000000006,247.1], [247.54999999999995,1564.45], 0.0, 1.0, [-34.0,34.0], [365847.92,796432.0800000001], [253171.19521019998,736504.8047898], [5.949999999999996,84.05000000000001], 0.0, 2.0, [34.834999999999994,245.16500000000002], [-5.800781199999999,46.1992188], [47.5,182.5], [0.5975765245,7.0020328555], [134.52,159.48], [7.297495085,7.581410915], [-319.35203626,457.35203626]","age, death, sex, hospdead, slos, d.time, dzgroup, num.co, scoma, totcst, totmcst, aps, diabetes, ca, dnrday, wblc, hrt, crea, sod, ph, glucose",3.0,1.0,1.0,1,3.0,7019,855,0.45652173913043476,0.00015712317546601315,2,2
"[54.362587049999995,103.17329294999999], 0.0, 0.0, [-60.0,76.0], [93.70999999999998,762.29], 0.0, 4.0, [5.87,20.13], [-19.000000000000004,37.0], [-223627.82,259799.82], 4.0, [13.41,54.59], [0.544105224895,0.951744385105], 1.0, 2.0, [-47.35,63.35], [27.519999999999996,166.48000000000002], [3.849999999999998,46.150000000000006], [33.648111650000004,39.94564835], [-0.4024234755,6.0020328555], [121.8,160.2], [-1625.0,5125.0], 2.0","age, death, hospdead, slos, d.time, dzgroup, num.co, edu, scoma, charges, race, aps, surv6m, dementia, dnr, dnrday, meanbp, resp, temp, crea, sod, urine, adls",3.0,1.0,1.0,1,3.0,7045,881,0.5,0.00015712317546601315,2,2
"1.0, 1.0, 3.0, [-1.6099999999999994,17.61], [-261863.71999999997,348781.72], [-135223.33109295001,198845.48729294998], 4.0, [-10.919630124000005,44.51338012400001], [0.04502685537000001,0.59486572263], 0.0, 2.0, [0.30999990000000005,0.8899999000000001], 0.0, [-61.11,79.11], [5.120000000000001,66.88], [18.5,237.5], [27.900000000000002,80.1], [34.74986715,42.04701285], [94.26750000000001,410.48249999999996], [5.854842381000001,11.344376379], [-36.90402351999995,466.90402351999995], [-1935.0,1935.0]","death, sex, dzclass, edu, charges, totmcst, race, sps, surv6m, dementia, ca, prg6m, dnr, dnrday, meanbp, hrt, resp, temp, pafi, crea, glucose, urine",0.0,1.0,1.0,1,3.5,7141,977,0.4782608695652174,0.00018331037137701535,2,2
"[76.59860805,108.86331195], 1.0, 0.0, [-30.9,94.9], 0.0, 2.0, [-0.5,52.5], [-277278.62,460584.62], [-177638.6588,290938.2212], [-62488.325994750005,186286.32599475002], [3.599999999999998,36.400000000000006], 0.0, 0.0, 2.0, 0.0, [-44.701171900000006,65.29882810000001], [29.499999999999986,200.5], [1.3499999999999979,52.650000000000006], [36.14490345,42.04259655], [23.02749999999999,268.9725], [1.3825106965000002,4.2170987035], [-23.387521745,23.787485125000003], [-49.92801763999998,327.92801764], [-52.98500000000001,74.98500000000001]","age, death, hospdead, slos, dzgroup, num.co, scoma, charges, totcst, totmcst, avtisst, diabetes, dementia, ca, dnr, wblc, hrt, resp, temp, pafi, alb, bili, glucose, bun",3.0,0.03125,0.5,1,5.5,7149,985,0.5217391304347826,0.00028805915502102414,2,4
"[48.745567199999996,95.0743728], [-107.45999999999998,743.46], 0.0, 2.0, [-5.835000000000001,11.835], [-9.57,85.57], [0.33278076151999997,0.6431713864799999], [-31.22,45.22], 0.0, [0.33499999999999996,0.665], [-112.685,156.685], [38.0989483,40.6979317], [-3.9491860249,5.7489907049], [-70.65602303,422.65602303000003], [-56.67,84.67], 7.0, [4.347534175,9.652465825]","age, d.time, dzclass, num.co, edu, aps, surv2m, hday, dementia, prg2m, dnrday, temp, crea, glucose, bun, adls, adlsc",4.0,1.0,1.0,1,2.0,7154,990,0.3695652173913043,0.00010474878364400877,2,2
"1.0, [100.7,199.3], 0.0, [-29.5,29.5], [56348.28999999998,552497.71], [9.830000000000002,60.67], [16.783494875999995,72.21650512400001], [29.92,98.08], [0.057679443430000005,0.42626831057000003], [-0.14441528309999996,0.4243835451], 0.0, [35.61,264.39], [41.999999999999986,246.0], [14.950000000000001,41.05], [-131.985625,315.985625], [1.2726388145,4.527165785499999], [-1.0617825324,4.0617825324000005], [119.24,146.76], [7.531450555,7.866987445], 0.0, [-1.0963525410000001,1.0963525410000001]","death, slos, dzgroup, scoma, charges, avtisst, sps, aps, surv2m, surv6m, diabetes, dnrday, hrt, resp, pafi, alb, crea, sod, ph, adls, adlsc",3.0,1.0,1.0,2,2.5,7187,1023,0.45652173913043476,0.0002618719591100219,2,2
"0.0, [-74.4,102.4], 0.0, [8.504999999999999,17.495], [-406313.942,446045.318], [-188173.0666,217082.6134], [4.343328000000001,36.323328000000004], 4.0, [-4.531631771000001,68.71913177100001], [11.689999999999998,98.31], [0.251524657945,0.610413818055], [-32.75,40.75], 2.0, [0.354999905,0.844999905], [0.355,0.645], 2.0, [45.41499999999999,178.585], [59.0,221.0], [33.5959356,36.7946844], [-54.790625000000006,340.478125], [-17.526539230600005,18.326465990600003], [7.218247435,7.7602685650000005], 0.0, 1.0","death, slos, dzgroup, edu, charges, totcst, avtisst, race, sps, aps, surv2m, hday, ca, prg2m, prg6m, dnr, meanbp, hrt, temp, pafi, bili, ph, adlp, adls",4.0,1.0,1.0,1,15.5,7194,1030,0.5217391304347826,0.000811803073241068,2,2
"0.0, 1.0, 1.0, [-12.5,12.5], [-6.460000000000001,39.46], [-11.823444362499998,62.4171943625], [-1.0200000000000031,87.02000000000001], [-10.11,28.11], 0.0, 2.0, [73.57499999999999,160.425], [-47.49999999999999,68.5], [-27.5,155.5], [-5.300000000000001,25.3], [36.94900695,39.847873050000004], [8.960624999999993,615.0393750000001], [-25.448012739999996,247.44801274], [675.0,7425.0], 0.0","death, num.co, income, scoma, avtisst, sps, aps, hday, ca, dnr, meanbp, wblc, hrt, resp, temp, pafi, glucose, urine, adlp",4.0,1.0,1.0,1,6.0,7202,1038,0.41304347826086957,0.0003142463509320263,2,2
"0.0, 0.0, [1236.45,1945.55], 0.0, [3.995000000000001,26.005], 3.0, [-21.5,21.5], [-78011.3156,111952.2844], 1.0, [9.340966237999998,37.057471362], [0.652154540975,0.991644287025], [-25.195,29.195], 0.0, 0.0, 1.0, [0.169999857,0.629999857], 0.0, [-62.575,66.575], [74.85499999999999,177.145], [-18.000000000000004,38.0], [10.499999999999986,217.5], [-7.150000000000002,35.150000000000006], [33.3976229,37.1961371], [121.9975,578.7525], [-1.5748565350000003,5.774075335], [-20.042539597,20.842466357], [127.44,164.56], [7.19060578,7.5691602200000005], 7.0, [5.019492184,8.980507816]","death, hospdead, d.time, dzclass, edu, income, scoma, totcst, race, sps, surv2m, hday, diabetes, dementia, ca, prg2m, dnr, dnrday, meanbp, wblc, hrt, resp, temp, pafi, alb, bili, sod, ph, adls, adlsc",3.0,1.0,1.0,1,4.5,7232,1068,0.6521739130434783,0.00023568476319901972,2,2
"0.0, 1.0, [-331047.51,419537.51], [-58077.38560000001,112889.85440000001], [-212058.88118995,264166.88118995004], [-14.43,45.43], [0.5589245604049999,1.267003173595], 0.0, 1.0, [0.5849996,1.2149996], [-33.04,85.03999999999999], [39.224999999999994,106.775], [54.0,174.0], [-1.2000000000000028,49.2], [-3.7831682616999998,5.1830706017], [120.03999999999999,137.96], [-43.525000000000006,61.525000000000006], 3.0","dzclass, income, charges, totcst, totmcst, avtisst, surv2m, diabetes, ca, prg6m, dnrday, meanbp, hrt, resp, crea, sod, bun, adlp",4.0,1.0,1.0,1,6.5,7253,1089,0.391304347826087,0.0003404335468430285,2,2
"0.0, 1.0, [-85.80000000000001,97.80000000000001], 4.0, 2.0, 1.0, 2.0, [-20.5,20.5], [-344881.84,367537.84], [-10.32,32.32], 4.0, [0.68681884731,1.13300537069], [0.56337402372,1.01841308628], [-22.52,24.52], 0.0, 2.0, [33.298053,39.295707], [1.825131185,4.974673415], [7.123100904999999,7.716743095], [51.08797844000003,512.91202156], [-1410.0,2190.0]","death, sex, slos, dzgroup, dzclass, num.co, income, scoma, charges, avtisst, race, surv2m, surv6m, hday, diabetes, dnr, temp, alb, ph, glucose, urine",4.0,1.0,1.0,1,5.5,7266,1102,0.45652173913043476,0.00028805915502102414,2,2
"1.0, [34.3,139.7], [-519.32,777.32], 1.0, 3.0, [-34.5,34.5], [-117614.89880000002,217987.46120000002], [-4.780000000000001,22.28], [-1.7721916175000025,42.7721916175], [-27.665000000000003,29.665000000000003], 0.0, [-0.11000009999999999,0.5099999], [-63.575,65.575], [49.1,164.9], [-7.449999999999999,47.45], [-3.2984323846999994,7.497651144699999], [126.75999999999999,163.24]","sex, slos, d.time, dzgroup, income, scoma, totcst, avtisst, sps, hday, dementia, prg6m, dnrday, meanbp, resp, crea, sod",3.0,1.0,1.0,1,1.0,7379,1215,0.3695652173913043,5.2374391822004384e-05,2,2
"[39.3717786,62.536181400000004], 0.0, 0.0, [-41.4,67.4], 3.0, [-310769.39,338041.39], [-12.330000000000002,39.33], 4.0, [18.151872255,47.848127745], [-9.149999999999999,83.15], [0.214835204615,0.787117919385], 1.0, 0.0, 2.0, 1.0, [-89.56,87.56], [-59.42812500000002,423.678125], [0.99991458,5.19930422], [386.86397207,985.13602793], [2.479252927,5.520747073]","age, sex, hospdead, slos, num.co, charges, avtisst, race, sps, aps, surv2m, diabetes, dementia, ca, dnr, dnrday, pafi, alb, glucose, adlsc",0.0,1.0,1.0,1,3.0,7389,1225,0.43478260869565216,0.00015712317546601315,2,2
"1.0, [-65.5,87.5], [-262.92999999999995,972.93], 1.0, 1.0, [7.5600000000000005,22.439999999999998], [-308887.5,327201.5], [-126234.76999999999,139714.27], [-154085.95261325,165767.17137325002], [-6.99,24.990000000000002], [0.60459960934,1.03138671866], [-18.11,20.11], 1.0, 1.0, [-84.94,106.94], [37.379999999999995,168.62], [-18.500000000000014,188.5], [-7.050000000000004,55.050000000000004], [32.4010166,37.5989834], [109.48,148.52], [-62.40002449999997,462.4000245], [-53.165,67.16499999999999], 2.0, [5.045112303,6.954887697]","death, slos, d.time, dzgroup, dzclass, edu, charges, totcst, totmcst, avtisst, surv2m, hday, diabetes, dementia, dnrday, meanbp, hrt, resp, temp, sod, glucose, bun, adlp, adlsc",2.0,1.0,1.0,1,7.0,7414,1250,0.5217391304347826,0.0003666207427540307,2,2
"[22.26754835,49.56845165], [52.629999999999995,1045.37], 0.0, 4.0, [6.885,17.115000000000002], [-311798.28,349734.28], [-103102.89289505,131456.06469505], [1.42,32.58], [5.712306826999999,67.08456817300001], [25.08,98.92], [0.35606201137,0.90590087863], 1.0, 0.0, [0.29000000000000004,0.71], [0.28,0.72], [-80.095,108.095], [-55.400390619999996,68.59960938], [6.5,33.5], [110.64,157.36], 5.0, [4.080478514,5.919521486]","age, d.time, dzclass, num.co, edu, charges, totmcst, avtisst, sps, aps, surv6m, diabetes, dementia, prg2m, prg6m, dnrday, wblc, resp, sod, adls, adlsc",2.0,1.0,1.0,1,15.0,7417,1253,0.45652173913043476,0.0007856158773300657,2,2
"[58.61064789999999,93.3572521], 0.0, 1.0, 0.0, 4.0, [-0.0600000000000005,16.060000000000002], 3.0, [19.0,69.0], [-70883.8912,125411.8288], [-159129.7493919,224693.9993919], [0.8900000000000006,59.11], [0.07754882803999996,0.69833007796], 2.0, [-28.40039062,47.599609380000004], [-3.9499999999999993,23.95], [34.1966785,41.1939415], [156.894375,569.730625], [-3.3426737986,4.3426737986], [120.88,147.12], [7.252153555,7.587690445], [1160.0,3410.0]","age, death, sex, hospdead, num.co, edu, income, scoma, totcst, totmcst, avtisst, surv2m, dnr, wblc, resp, temp, pafi, crea, sod, ph, urine",3.0,1.0,1.0,1,3.0,7442,1278,0.45652173913043476,0.00015712317546601315,2,2
"[-1.0020130000000016,48.635993], 0.0, [-423.2800000000001,711.2800000000001], 7.0, 0.0, 1.0, [-32.5,32.5], [-14.52,44.519999999999996], 1.0, [8.656620333499998,59.1402546665], [35.12,74.88], [0.03938232415999998,0.58256591784], [0.027358398540000023,0.36863769546], [-1.4599999999999973,51.459999999999994], 0.0, 0.0, [-94.78500000000001,100.78500000000001], [-22.0,56.0], [29.0,251.0], [-166.26563,272.92187], [-1.5278491256000002,4.3276538056], [116.44,153.56], 0.0","age, hospdead, d.time, dzgroup, dzclass, income, scoma, avtisst, race, sps, aps, surv2m, surv6m, hday, diabetes, dementia, dnrday, wblc, hrt, pafi, crea, sod, adlp",3.0,1.0,1.0,1,2.5,7470,1306,0.5,0.00013093597955501096,2,2
"[32.64159719999999,78.9704028], 0.0, [-62.8,86.8], 0.0, 3.0, [-410820.63,441538.63], 1.0, [-1.072972817500002,43.4714104175], [6.57,53.43], [0.50710693349,1.13278564451], 2.0, [15.100000000000001,130.9], [-46.80078125,57.19921875], [8.899999999999999,43.1], [33.94779885,38.645961150000005], [-7.149892039799999,12.3491107998], [-11.740000000000002,41.74], 1.0","age, death, slos, dzgroup, income, charges, race, sps, aps, surv6m, dnr, meanbp, wblc, resp, temp, bili, bun, adlp",4.0,1.0,1.0,1,4.5,7515,1351,0.391304347826087,0.00023568476319901972,2,2
"0.0, 1.0, [-116.36000000000001,1342.3600000000001], 0.0, 4.0, [-1.1449999999999996,17.145], [15.676656,47.656656], 4.0, [-11.630000000000003,63.63], [0.596077880885,0.993765869115], [0.5904455561849999,0.865364989815], 1.0, [0.549999619,1.249999619], [0.515,0.985], [-62.1015625,83.8984375], [-0.17222385449999988,4.9720284545], [-2.5107603422,3.7107115222000004], [114.0,146.0], [7.242895475,7.716088524999999], [-150.3600343,584.3600343], [-53.98500000000001,73.98500000000001], [-421.0,3359.0], 6.0, [3.87802734,8.12197266]","death, sex, d.time, dzclass, num.co, edu, avtisst, race, aps, surv2m, surv6m, diabetes, prg2m, prg6m, wblc, alb, crea, sod, ph, glucose, bun, urine, adls, adlsc",3.0,1.0,1.0,1,1.5,7536,1372,0.5217391304347826,7.856158773300657e-05,2,2
"1.0, [-66.2,158.2], [-329.98,601.98], 7.0, 2.0, [-3.004999999999999,19.005], 1.0, [-317909.52,547171.52], 1.0, 2.0, [0.659999714,0.939999714], [0.14,0.86], 2.0, [89.4,166.6], [-50.2011719,71.7988281], [-3.7500000000000018,27.75], [77.298125,507.701875], [-15.283051303200002,18.6829536432], [-4.066128308300001,5.2660794883], [128.72,163.28], [7.241411555,7.576948445], [-67.36803233999996,625.3680323399999], [-13.245000000000005,61.245000000000005], [625.0,7375.0]","sex, slos, d.time, dzgroup, num.co, edu, income, charges, diabetes, ca, prg2m, prg6m, dnr, meanbp, wblc, resp, pafi, bili, crea, sod, ph, glucose, bun, urine",3.0,1.0,1.0,1,3.0,7539,1375,0.5217391304347826,0.00015712317546601315,2,2
"1.0, 1.0, 6.0, 3.0, [-25.0,25.0], [-383467.383,405282.977], [-213336.8562,229911.5438], 2.0, [-14.170943447500001,50.1709434475], [0.646746825825,1.083233642175], 1.0, [0.07499999999999998,0.42500000000000004], 0.0, [35.015,90.985], [-63.900390619999996,74.09960938], [52.49812499999999,395.06437500000004], [-2.3768513454,4.5765583854], [112.64,143.36], [7.385015105,7.634516895], [2.160957028,5.839042972]","sex, dzclass, num.co, income, scoma, charges, totcst, race, sps, surv2m, diabetes, prg6m, dnr, meanbp, wblc, pafi, crea, sod, ph, adlsc",2.0,1.0,1.0,2,3.5,7572,1408,0.43478260869565216,0.0003666207427540307,2,2
"1.0, 0.0, [-568.45,748.45], 0.0, 0.0, 3.0, [-10.0,28.0], [9.649999999999999,38.35], 1.0, [38.7,81.3], [0.28500000000000003,0.715], [0.37,0.63], [-28.30078125,47.69921875], [35.0943365,38.0931635], [13.379375000000039,531.620625], [-21.1295520818,23.529454421799997], [-2.5192436989,3.5192436989], [3.842661129,8.157338871]","death, hospdead, d.time, dzgroup, dzclass, num.co, scoma, avtisst, race, aps, prg2m, prg6m, wblc, temp, pafi, bili, crea, adlsc",3.0,1.0,1.0,1,6.0,7584,1420,0.391304347826087,0.0003142463509320263,2,2
