Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
157,0,0,161,161,1,1,104.0,0,0,2,0,0,1.4051220417022705,0.00951385498046875,5.9604644775390625e-05,0.00020742416381835938,0.00011873245239257812,0.0003345012664794922
158,0,0,162,162,1,1,158.0,0,0,0,1,0,1.4053027629852295,0.00964975357055664,5.984306335449219e-05,0.00020742416381835938,0.00011873245239257812,0.0003390312194824219
159,0,0,163,163,1,1,159.0,0,0,0,1,0,1.405451774597168,0.009761571884155273,6.031990051269531e-05,0.00020742416381835938,0.00011873245239257812,0.00034165382385253906
160,0,0,164,164,1,1,160.0,0,0,0,1,0,1.4056038856506348,0.009876489639282227,6.0558319091796875e-05,0.00020742416381835938,0.00011873245239257812,0.00034356117248535156
161,0,0,165,165,1,1,161.0,0,0,0,1,0,1.4057776927947998,0.010013341903686523,6.103515625e-05,0.00020742416381835938,0.00011873245239257812,0.00034546852111816406
162,0,0,166,166,1,1,162.0,0,0,0,1,0,1.4059431552886963,0.010136842727661133,6.127357482910156e-05,0.00020742416381835938,0.00011873245239257812,0.000347137451171875
163,0,0,167,167,1,1,163.0,0,0,0,1,0,1.406128168106079,0.010289192199707031,6.151199340820312e-05,0.00020742416381835938,0.00011873245239257812,0.00034928321838378906
164,0,0,168,168,1,1,164.0,0,0,0,1,0,1.4063081741333008,0.010435342788696289,6.175041198730469e-05,0.00020742416381835938,0.00011873245239257812,0.00035119056701660156
165,0,0,169,169,2,1,165.0,0,0,0,1,0,1.4064903259277344,0.010577678680419922,6.198883056640625e-05,0.00020742416381835938,0.00011873245239257812,0.0003533363342285156
166,0,0,170,170,4,1,166.0,0,0,0,1,0,1.4067199230194092,0.010757684707641602,6.246566772460938e-05,0.00020742416381835938,0.00011873245239257812,0.0003559589385986328
167,0,0,171,171,1,1,167.0,0,0,0,1,0,1.406914234161377,0.010915994644165039,6.29425048828125e-05,0.00020742416381835938,0.00011873245239257812,0.00035881996154785156
168,0,0,172,172,2,1,168.0,0,0,0,1,0,1.4071390628814697,0.011097908020019531,6.318092346191406e-05,0.00020742416381835938,0.00011873245239257812,0.0003616809844970703
169,0,0,173,173,1,1,169.0,0,0,0,1,0,1.4073433876037598,0.011261224746704102,6.365776062011719e-05,0.00020742416381835938,0.00011873245239257812,0.0003638267517089844
170,0,0,174,174,1,1,170.0,0,0,0,1,0,1.4075512886047363,0.011427879333496094,6.437301635742188e-05,0.00020742416381835938,0.00011873245239257812,0.00036597251892089844
171,0,0,175,175,1,1,171.0,0,0,0,1,0,1.4078009128570557,0.011629343032836914,6.508827209472656e-05,0.00020742416381835938,0.00011873245239257812,0.00037598609924316406
172,0,0,176,176,1,1,172.0,0,0,0,1,0,1.4080028533935547,0.01178741455078125,6.532669067382812e-05,0.00020742416381835938,0.00011873245239257812,0.0003781318664550781
173,0,0,177,177,1,1,173.0,0,0,0,1,0,1.4082045555114746,0.01195073127746582,6.604194641113281e-05,0.00020742416381835938,0.00011873245239257812,0.0003802776336669922
174,0,0,179,179,1,1,96.0,0,0,2,0,0,1.4087085723876953,0.012213945388793945,6.651878356933594e-05,0.00028896331787109375,0.0001316070556640625,0.00038242340087890625
175,0,0,180,180,1,1,175.0,0,0,0,1,0,1.409163236618042,0.012459278106689453,7.033348083496094e-05,0.00028896331787109375,0.0001316070556640625,0.0003864765167236328
176,0,0,181,182,2,1,60.0,0,0,1,0,0,1.4107437133789062,0.013078451156616211,7.200241088867188e-05,0.0009164810180664062,0.00016355514526367188,0.00040531158447265625
177,0,0,183,184,4,4,100.25,0,1,2,0,0,1.4114787578582764,0.013311147689819336,7.271766662597656e-05,0.0010111331939697266,0.00019478797912597656,0.0004124641418457031
178,0,0,184,185,1,1,178.0,0,0,0,1,0,1.4117143154144287,0.013492345809936523,7.367134094238281e-05,0.0010111331939697266,0.00019478797912597656,0.0004169940948486328
179,0,0,185,186,1,1,179.0,0,0,0,1,0,1.411970853805542,0.01368856430053711,7.43865966796875e-05,0.0010111331939697266,0.00019478797912597656,0.0004203319549560547
180,0,0,186,187,1,1,180.0,0,0,0,1,0,1.4121861457824707,0.01385354995727539,7.486343383789062e-05,0.0010111331939697266,0.00019478797912597656,0.000423431396484375
181,0,0,187,188,1,1,181.0,0,0,0,1,0,1.4124171733856201,0.014041423797607422,7.581710815429688e-05,0.0010111331939697266,0.00019478797912597656,0.00042629241943359375
182,0,0,188,189,1,1,182.0,0,0,0,1,0,1.4126484394073486,0.014232397079467773,7.605552673339844e-05,0.0010111331939697266,0.00019478797912597656,0.00042891502380371094
183,0,0,190,191,1,1,104.0,0,0,2,0,0,1.4131293296813965,0.014454364776611328,7.653236389160156e-05,0.0011088848114013672,0.00021147727966308594,0.0004315376281738281
184,0,0,191,192,1,1,184.0,0,0,0,1,0,1.4133927822113037,0.014664411544799805,7.700920104980469e-05,0.0011088848114013672,0.00021147727966308594,0.0004355907440185547
185,0,0,192,193,1,1,185.0,0,0,0,1,0,1.4136109352111816,0.014839887619018555,7.748603820800781e-05,0.0011088848114013672,0.00021147727966308594,0.00043892860412597656
186,0,0,193,194,1,1,186.0,0,0,0,1,0,1.413856029510498,0.01503443717956543,7.796287536621094e-05,0.0011088848114013672,0.00021147727966308594,0.0004417896270751953
187,0,0,194,195,1,1,187.0,0,0,0,1,0,1.414154052734375,0.015284061431884766,7.867813110351562e-05,0.0011088848114013672,0.00021147727966308594,0.00044465065002441406
188,0,0,195,196,1,1,188.0,0,0,0,1,0,1.4144296646118164,0.01550912857055664,7.915496826171875e-05,0.0011088848114013672,0.00021147727966308594,0.0004477500915527344
189,0,0,196,197,1,1,189.0,0,0,0,1,0,1.4146568775177002,0.01567697525024414,8.0108642578125e-05,0.0011088848114013672,0.00021147727966308594,0.00045037269592285156
190,0,0,197,198,1,1,190.0,0,0,0,1,0,1.4149515628814697,0.015927791595458984,8.082389831542969e-05,0.0011088848114013672,0.00021147727966308594,0.00045299530029296875
191,0,0,198,199,1,1,191.0,0,0,0,1,0,1.4152696132659912,0.01619887351989746,8.130073547363281e-05,0.0011088848114013672,0.00021147727966308594,0.00045609474182128906
192,0,0,199,200,1,1,192.0,0,0,0,1,0,1.415712594985962,0.01657700538635254,8.177757263183594e-05,0.0011088848114013672,0.00021147727966308594,0.00045871734619140625
193,0,0,200,201,1,1,193.0,0,0,0,1,0,1.416046142578125,0.016834497451782227,8.273124694824219e-05,0.0011088848114013672,0.00021147727966308594,0.0004627704620361328
194,0,0,201,202,1,1,194.0,0,0,0,1,0,1.4165120124816895,0.01722550392150879,8.320808410644531e-05,0.0011088848114013672,0.00021147727966308594,0.0004706382751464844
195,0,0,203,204,1,1,26.0,0,0,2,0,0,1.4174182415008545,0.017656803131103516,8.463859558105469e-05,0.0012726783752441406,0.00023221969604492188,0.0004744529724121094
196,0,0,204,205,1,1,196.0,0,0,0,1,0,1.4177801609039307,0.01795029640197754,8.535385131835938e-05,0.0012726783752441406,0.00023221969604492188,0.00048065185546875
197,0,0,205,206,1,1,197.0,0,0,0,1,0,1.4181396961212158,0.018250465393066406,8.606910705566406e-05,0.0012726783752441406,0.00023221969604492188,0.0004849433898925781
198,0,0,206,207,1,1,198.0,0,0,0,1,0,1.418438196182251,0.01849961280822754,8.654594421386719e-05,0.0012726783752441406,0.00023221969604492188,0.0004885196685791016
199,0,0,207,208,1,1,199.0,0,0,0,1,0,1.4187383651733398,0.018744230270385742,8.726119995117188e-05,0.0012726783752441406,0.00023221969604492188,0.0004913806915283203
200,0,0,208,209,1,1,200.0,0,0,0,1,0,1.419046401977539,0.019000530242919922,8.7738037109375e-05,0.0012726783752441406,0.00023221969604492188,0.0004944801330566406
201,0,0,210,211,4,4,155.25,0,1,1,0,0,1.4197719097137451,0.019281387329101562,8.869171142578125e-05,0.0013933181762695312,0.00025343894958496094,0.0004973411560058594
202,0,0,211,212,1,1,202.0,0,0,0,1,0,1.4201335906982422,0.019588232040405273,8.916854858398438e-05,0.0013933181762695312,0.00025343894958496094,0.0005018711090087891
203,0,0,213,214,3,3,148.0,0,1,1,0,0,1.4207770824432373,0.019876956939697266,8.988380432128906e-05,0.0014917850494384766,0.0002682209014892578,0.0005080699920654297
204,0,0,214,215,1,1,204.0,0,0,0,1,0,1.4210731983184814,0.020116567611694336,9.083747863769531e-05,0.0014917850494384766,0.0002682209014892578,0.0005123615264892578
205,0,0,215,216,1,1,205.0,0,0,0,1,0,1.421379804611206,0.020360946655273438,9.1552734375e-05,0.0014917850494384766,0.0002682209014892578,0.0005159378051757812
206,0,0,216,217,1,1,206.0,0,0,0,1,0,1.421614170074463,0.020546913146972656,9.202957153320312e-05,0.0014917850494384766,0.0002682209014892578,0.0005190372467041016
207,0,0,216,217,1,1,199.0,0,0,0,0,0,1.4218907356262207,0.020809650421142578,9.226799011230469e-05,0.0014917850494384766,0.0002682209014892578,0.0005218982696533203
208,0,0,217,218,1,1,208.0,0,0,0,1,0,1.4221630096435547,0.021038532257080078,9.274482727050781e-05,0.0014917850494384766,0.0002682209014892578,0.0005249977111816406
209,0,0,218,219,1,1,209.0,0,0,0,1,0,1.4224717617034912,0.0213015079498291,9.34600830078125e-05,0.0014917850494384766,0.0002682209014892578,0.0005276203155517578
210,0,0,219,220,1,1,210.0,0,0,0,1,0,1.4229669570922852,0.02150106430053711,9.584426879882812e-05,0.0014917850494384766,0.0002682209014892578,0.0005333423614501953
211,0,0,220,221,1,1,211.0,0,0,0,1,0,1.4236490726470947,0.02208733558654785,9.72747802734375e-05,0.0014917850494384766,0.0002682209014892578,0.0005426406860351562
212,0,0,221,222,1,1,212.0,0,0,0,1,0,1.4240045547485352,0.02236652374267578,9.942054748535156e-05,0.0014917850494384766,0.0002682209014892578,0.0005507469177246094
213,0,0,222,223,1,1,213.0,0,0,0,1,0,1.4248402118682861,0.02298903465270996,0.00010085105895996094,0.0014917850494384766,0.0002682209014892578,0.0005631446838378906
214,0,0,223,224,1,1,214.0,0,0,0,1,0,1.4258437156677246,0.02382636070251465,0.00010275840759277344,0.0014917850494384766,0.0002682209014892578,0.0005774497985839844
215,0,0,224,225,1,1,215.0,0,0,0,1,0,1.4266812801361084,0.024498939514160156,0.00010442733764648438,0.0014917850494384766,0.0002682209014892578,0.0005869865417480469
216,0,0,225,226,1,1,216.0,0,0,0,1,0,1.4279637336730957,0.025604248046875,0.00010633468627929688,0.0014917850494384766,0.0002682209014892578,0.0005991458892822266
217,0,0,226,227,1,1,217.0,0,0,0,1,0,1.4290173053741455,0.026462554931640625,0.00010895729064941406,0.0014917850494384766,0.0002682209014892578,0.0006098747253417969
218,0,0,227,228,1,1,218.0,0,0,0,1,0,1.4306328296661377,0.027706623077392578,0.00011301040649414062,0.0014917850494384766,0.0002682209014892578,0.0006198883056640625
219,0,0,228,229,1,1,219.0,0,0,0,1,0,1.431854009628296,0.02866673469543457,0.00011515617370605469,0.0014917850494384766,0.0002682209014892578,0.0006365776062011719
220,0,0,229,230,1,1,220.0,0,0,0,1,0,1.432673692703247,0.029335737228393555,0.00011730194091796875,0.0014917850494384766,0.0002682209014892578,0.0006473064422607422
221,0,0,230,231,1,1,221.0,0,0,0,1,0,1.4338369369506836,0.030330896377563477,0.00011968612670898438,0.0014917850494384766,0.0002682209014892578,0.0006561279296875
222,0,0,231,232,1,1,222.0,0,0,0,1,0,1.4350402355194092,0.0313570499420166,0.00012183189392089844,0.0014917850494384766,0.0002682209014892578,0.0006668567657470703
223,0,0,232,233,1,1,223.0,0,0,0,1,0,1.4360740184783936,0.03219437599182129,0.00012421607971191406,0.0014917850494384766,0.0002682209014892578,0.0006778240203857422
224,0,0,233,234,1,1,224.0,0,0,0,1,0,1.4377593994140625,0.033571481704711914,0.00012874603271484375,0.0014917850494384766,0.0002682209014892578,0.0006892681121826172
225,0,0,234,235,1,1,225.0,0,0,0,1,0,1.4397103786468506,0.03487420082092285,0.0001323223114013672,0.0014917850494384766,0.0002682209014892578,0.0007107257843017578
226,0,0,235,236,1,1,226.0,0,0,0,1,0,1.4410765171051025,0.03583383560180664,0.0001373291015625,0.0014917850494384766,0.0002682209014892578,0.0007393360137939453
227,0,0,236,237,1,1,227.0,0,0,0,1,0,1.4433131217956543,0.03732728958129883,0.00014162063598632812,0.0014917850494384766,0.0002682209014892578,0.0007622241973876953
228,0,0,238,239,2,2,110.5,0,0,2,0,0,1.4461944103240967,0.038742780685424805,0.0001456737518310547,0.002009153366088867,0.0003521442413330078,0.0007836818695068359
229,0,0,239,240,1,1,229.0,0,0,0,1,0,1.4475462436676025,0.039846181869506836,0.00014853477478027344,0.002009153366088867,0.0003521442413330078,0.0008070468902587891
230,0,0,240,242,1,1,23.0,0,0,1,0,0,1.4494304656982422,0.04070782661437988,0.00015115737915039062,0.002331972122192383,0.0004096031188964844,0.0008211135864257812
231,0,0,241,243,1,1,231.0,0,0,0,1,0,1.4516165256500244,0.042543649673461914,0.00015735626220703125,0.002331972122192383,0.0004096031188964844,0.0008461475372314453
232,0,0,243,245,3,3,79.33333333333333,0,1,2,0,0,1.4559926986694336,0.04457235336303711,0.0001609325408935547,0.0028879642486572266,0.0004942417144775391,0.0013747215270996094
233,0,0,244,246,1,1,233.0,0,0,0,1,0,1.4570558071136475,0.04542422294616699,0.00016307830810546875,0.0028879642486572266,0.0004942417144775391,0.0013942718505859375
234,0,0,245,247,1,1,234.0,0,0,0,1,0,1.4589269161224365,0.04677915573120117,0.0001671314239501953,0.0028879642486572266,0.0004942417144775391,0.001405477523803711
235,0,0,246,248,1,1,235.0,0,0,0,1,0,1.4608805179595947,0.04824185371398926,0.00017213821411132812,0.0028879642486572266,0.0004942417144775391,0.0014274120330810547
236,0,0,247,249,1,1,236.0,0,0,0,1,0,1.4619636535644531,0.04910683631896973,0.0001742839813232422,0.0028879642486572266,0.0004942417144775391,0.0014503002166748047
237,0,0,248,250,1,1,237.0,0,0,0,1,0,1.463512659072876,0.05042719841003418,0.00017642974853515625,0.0028879642486572266,0.0004942417144775391,0.0014629364013671875
238,0,0,249,251,3,1,238.0,0,0,0,1,0,1.4652650356292725,0.05191326141357422,0.00017905235290527344,0.0028879642486572266,0.0004942417144775391,0.0014781951904296875
239,0,0,250,252,1,1,239.0,0,0,0,1,0,1.4664452075958252,0.052887678146362305,0.00018095970153808594,0.0028879642486572266,0.0004942417144775391,0.001493692398071289
240,0,0,251,253,2,1,240.0,0,0,0,1,0,1.4681544303894043,0.05421614646911621,0.0001857280731201172,0.0028879642486572266,0.0004942417144775391,0.0015077590942382812
241,0,0,252,254,1,1,241.0,0,0,0,1,0,1.4694609642028809,0.05527138710021973,0.00018835067749023438,0.0028879642486572266,0.0004942417144775391,0.0015361309051513672
242,0,0,252,254,2,1,224.0,0,0,0,0,0,1.4706676006317139,0.05634355545043945,0.00019097328186035156,0.0028879642486572266,0.0004942417144775391,0.0015518665313720703
243,0,0,253,255,1,1,243.0,0,0,0,1,0,1.4734084606170654,0.05876517295837402,0.00019502639770507812,0.0028879642486572266,0.0004942417144775391,0.0015673637390136719
244,0,0,254,256,1,1,244.0,0,0,0,1,0,1.4758315086364746,0.06036090850830078,0.0001990795135498047,0.0028879642486572266,0.0004942417144775391,0.001588582992553711
245,0,0,256,258,1,1,177.0,0,0,2,0,0,1.4810285568237305,0.06146240234375,0.00020432472229003906,0.005846500396728516,0.0005674362182617188,0.001607656478881836
246,0,0,257,259,1,1,246.0,0,0,0,1,0,1.4829204082489014,0.06282711029052734,0.0002110004425048828,0.005846500396728516,0.0005674362182617188,0.0016398429870605469
247,0,0,258,260,4,1,247.0,0,0,0,1,0,1.4848706722259521,0.06443381309509277,0.0002143383026123047,0.005846500396728516,0.0005674362182617188,0.001669168472290039
248,0,0,259,261,1,1,248.0,0,0,0,1,0,1.486588716506958,0.06583762168884277,0.00021767616271972656,0.005846500396728516,0.0005674362182617188,0.0016903877258300781
249,0,0,260,262,1,1,249.0,0,0,0,1,0,1.4878389835357666,0.06691288948059082,0.0002200603485107422,0.005846500396728516,0.0005674362182617188,0.0017077922821044922
250,0,0,261,263,1,1,250.0,0,0,0,1,0,1.4889419078826904,0.0678093433380127,0.00022339820861816406,0.005846500396728516,0.0005674362182617188,0.0017197132110595703
251,0,0,262,264,1,1,251.0,0,0,0,1,0,1.4901933670043945,0.06885051727294922,0.0002262592315673828,0.005846500396728516,0.0005674362182617188,0.0017306804656982422
252,0,0,263,265,1,1,252.0,0,0,0,1,0,1.4917693138122559,0.07021427154541016,0.00022912025451660156,0.005846500396728516,0.0005674362182617188,0.0017435550689697266
253,0,0,264,266,1,1,253.0,0,0,0,1,0,1.4938242435455322,0.07202458381652832,0.000232696533203125,0.005846500396728516,0.0005674362182617188,0.0017573833465576172
254,0,0,265,267,2,1,254.0,0,0,0,1,0,1.4954791069030762,0.07343935966491699,0.00023508071899414062,0.005846500396728516,0.0005674362182617188,0.0017731189727783203
255,0,0,267,269,2,2,59.5,0,0,2,0,0,1.4981286525726318,0.07466506958007812,0.0002384185791015625,0.006438016891479492,0.0006594657897949219,0.0017871856689453125
256,0,0,269,271,7,6,118.16666666666667,0,1,2,0,0,1.5015232563018799,0.07580685615539551,0.0002434253692626953,0.007201433181762695,0.0007550716400146484,0.0018038749694824219
257,0,0,270,272,1,1,257.0,0,0,0,1,0,1.5030722618103027,0.07709026336669922,0.00024628639221191406,0.007201433181762695,0.0007550716400146484,0.001825094223022461
258,0,0,271,273,1,1,258.0,0,0,0,1,0,1.5042052268981934,0.07803726196289062,0.00024890899658203125,0.007201433181762695,0.0007550716400146484,0.0018405914306640625
259,0,0,272,275,1,1,199.0,0,0,1,0,0,1.5062620639801025,0.07917022705078125,0.0002510547637939453,0.007642269134521484,0.0007989406585693359,0.001863241195678711
260,0,0,273,276,1,1,260.0,0,0,0,1,0,1.5075085163116455,0.08025670051574707,0.0002529621124267578,0.007642269134521484,0.0007989406585693359,0.0018761157989501953
261,0,0,274,277,1,1,261.0,0,0,0,1,0,1.508638858795166,0.08119463920593262,0.0002551078796386719,0.007642269134521484,0.0007989406585693359,0.0018851757049560547
262,0,0,274,277,1,1,177.0,0,0,0,0,0,1.5098228454589844,0.08231854438781738,0.00025653839111328125,0.007642269134521484,0.0007989406585693359,0.0019009113311767578
263,0,0,275,278,1,1,263.0,0,0,0,1,0,1.5106887817382812,0.08307886123657227,0.0002574920654296875,0.007642269134521484,0.0007989406585693359,0.001911163330078125
264,0,0,276,279,1,1,264.0,0,0,0,1,0,1.5110893249511719,0.08342242240905762,0.0002582073211669922,0.007642269134521484,0.0007989406585693359,0.0019159317016601562
265,0,0,277,280,1,1,265.0,0,0,0,1,0,1.5118162631988525,0.08410143852233887,0.0002586841583251953,0.007642269134521484,0.0007989406585693359,0.0019192695617675781
266,0,0,278,281,1,1,266.0,0,0,0,1,0,1.5122556686401367,0.08444452285766602,0.00025963783264160156,0.007642269134521484,0.0007989406585693359,0.0019218921661376953
267,0,0,279,282,1,1,267.0,0,0,0,1,0,1.5139291286468506,0.0858757495880127,0.0002639293670654297,0.007642269134521484,0.0007989406585693359,0.0019259452819824219
268,0,0,279,282,4,3,226.0,0,0,0,0,0,1.5152502059936523,0.08705592155456543,0.00026607513427734375,0.007642269134521484,0.0007989406585693359,0.0019464492797851562
269,0,0,280,283,1,1,269.0,0,0,0,1,0,1.516533613204956,0.08814859390258789,0.0002675056457519531,0.007642269134521484,0.0007989406585693359,0.00196075439453125
270,0,0,280,283,2,1,177.0,0,0,0,0,0,1.517481803894043,0.0890192985534668,0.0002689361572265625,0.007642269134521484,0.0007989406585693359,0.001971006393432617
271,0,0,281,284,1,1,271.0,0,0,0,1,0,1.5180001258850098,0.0894310474395752,0.00026988983154296875,0.007642269134521484,0.0007989406585693359,0.0019812583923339844
272,0,0,282,285,1,1,272.0,0,0,0,1,0,1.5186183452606201,0.08995699882507324,0.00027060508728027344,0.007642269134521484,0.0007989406585693359,0.0019867420196533203
273,0,0,283,286,2,1,273.0,0,0,0,1,0,1.5190889835357666,0.09035277366638184,0.00027108192443847656,0.007642269134521484,0.0007989406585693359,0.0019922256469726562
274,0,0,283,286,1,1,36.0,0,0,0,0,0,1.519709825515747,0.09066224098205566,0.0002770423889160156,0.007642269134521484,0.0008292198181152344,0.001995086669921875
275,0,0,284,287,1,1,275.0,0,0,0,1,0,1.521324872970581,0.09186959266662598,0.0002803802490234375,0.007642269134521484,0.0008292198181152344,0.002003192901611328
276,0,0,285,288,1,1,276.0,0,0,0,1,0,1.5228707790374756,0.09314537048339844,0.00028443336486816406,0.007642269134521484,0.0008292198181152344,0.002020597457885742
277,0,0,286,289,1,1,277.0,0,0,0,1,0,1.5242576599121094,0.09434080123901367,0.0002868175506591797,0.007642269134521484,0.0008292198181152344,0.0020437240600585938
278,0,0,287,290,1,1,278.0,0,0,0,1,0,1.525301218032837,0.09522771835327148,0.00028777122497558594,0.007642269134521484,0.0008292198181152344,0.002054929733276367
279,0,0,288,291,3,1,279.0,0,0,0,1,0,1.5257885456085205,0.09564495086669922,0.00028824806213378906,0.007642269134521484,0.0008292198181152344,0.0020589828491210938
280,0,0,289,292,1,1,280.0,0,0,0,1,0,1.5262408256530762,0.09602856636047363,0.0002892017364501953,0.007642269134521484,0.0008292198181152344,0.0020627975463867188
281,0,0,291,294,7,6,169.33333333333334,0,1,1,0,0,1.5272939205169678,0.09641766548156738,0.0002913475036621094,0.00794219970703125,0.0008635520935058594,0.002065896987915039
282,0,0,292,295,1,1,282.0,0,0,0,1,0,1.5281429290771484,0.09711146354675293,0.00029277801513671875,0.00794219970703125,0.0008635520935058594,0.0020842552185058594
283,0,0,293,296,1,1,283.0,0,0,0,1,0,1.5291948318481445,0.09806370735168457,0.0002942085266113281,0.00794219970703125,0.0008635520935058594,0.0020911693572998047
